Distance_(pixels),Gray_Value
0,0.58696
1,0.69565
2,1.04348
3,1.54348
4,1.84783
5,1.67391
6,2.15217
7,2.39130
8,2.78261
9,2.71739
10,3.30435
11,4.67391
12,5.50000
13,5.93478
14,6.71739
15,6.67391
16,6.45652
17,5.82609
18,4.60870
19,4.23913
20,4.30435
21,3.65217
22,3.00000
23,2.86957
24,2.30435
25,2.13043
26,1.91304
27,1.56522
28,1.39130
29,1.54348
30,1.71739
31,1.91304
32,1.30435
33,1.28261
34,1.36957
35,0.89130
