Distance_(pixels),Gray_Value,Gray_Value_std,n_mesures_point
-28,3.50313333333,0.280342867456,3
-27,3.64036666667,0.231177255225,3
-26,3.82333333333,0.352947621232,3
-25,4.05386666667,0.387801551484,3
-24,4.341,0.33388319814,3
-23,4.78613333333,0.180899677538,3
-22,5.1483,0.367568483415,3
-21,5.344,0.303536422856,3
-20,5.51856666667,0.499015043193,3
-19,5.97316666667,0.49919086864,3
-18,6.48883333333,0.593090990771,3
-17,7.27023333333,0.997307827771,3
-16,8.05316666667,1.27836573145,3
-15,8.93003333333,1.40538601577,3
-14,9.855,1.29740047402,3
-13,10.7111666667,1.18403794421,3
-12,12.0549333333,1.0646117477,3
-11,13.6166666667,1.21632374117,3
-10,15.1892,1.11771822478,3
-9,17.243,1.30708206705,3
-8,20.2129333333,1.45864489967,3
-7,24.2980666667,1.49440798089,3
-6,30.6103666667,2.00311793046,3
-5,40.5272,2.88960025436,3
-4,51.4947666667,3.07289140767,3
-3,59.8608333333,5.19299524488,3
-2,64.2536666667,6.46858019687,3
-1,65.5383666667,6.26784765636,3
0,65.6133333333,7.08319492343,3
1,65.4519,7.5908020268,3
2,65.1380333333,8.39050246549,3
3,63.5752666667,10.4685425568,3
4,61.6913666667,11.1101867871,3
5,57.5226,13.5181919338,3
6,48.0979666667,13.4294298964,3
7,37.3339,9.34015648638,3
8,29.5829,6.6067243631,3
9,24.7914666667,6.13910003204,3
10,20.4703,4.22784337931,3
11,17.0763,3.47283525092,3
12,14.9320666667,2.81954190665,3
13,12.7509,2.36133671254,3
14,11.0618,2.00302462291,3
15,9.97046666667,1.64898448851,3
16,8.876,1.56457090284,3
17,7.32546666667,0.911886008958,3
18,6.50596666667,0.505089223141,3
19,6.27066666667,0.552579644335,3
20,5.98553333333,0.512410619848,3
21,5.57983333333,0.532894063894,3
22,5.27373333333,0.651164467192,3
23,5.06086666667,0.636688568559,3
24,4.91083333333,0.0326040386046,3
25,4.91666666667,0.363210990105,3
26,4.58463333333,0.573444280932,3
27,3.99263333333,0.222892223582,3
28,3.72313333333,0.337643337463,3
29,3.4527,0.512415495472,3
30,3.19966666667,1.11012419275,3
31,2.78456666667,0.870908774404,3
