Distance_(pixels),Gray_Value,Gray_Value_std,n_mesures_point
-36,1.1399,0.2808008547,3
-35,1.29586666667,0.442919827207,3
-34,1.50416666667,0.498043615895,3
-33,1.57506666667,0.463382879845,3
-32,1.62773333333,0.281134244327,3
-31,1.8063,0.205368863268,3
-30,1.96366666667,0.153837977539,3
-29,2.07823333333,0.296610541507,3
-28,2.36553333333,0.316683443415,3
-27,2.6825,0.194729453345,3
-26,2.75656666667,0.0401721711304,3
-25,2.8621,0.15190088874,3
-24,2.9661,0.224764143048,3
-23,3.29286666667,0.193851137044,3
-22,3.4307,0.282662112778,3
-21,3.52893333333,0.458597703149,3
-20,3.85696666667,0.491445473408,3
-19,3.94406666667,0.501105102083,3
-18,4.28663333333,0.532537250653,3
-17,4.72743333333,0.616483984653,3
-16,5.32783333333,0.737397127289,3
-15,6.1398,0.907946766061,3
-14,6.4896,0.818725637805,3
-13,6.66873333333,0.527687183219,3
-12,7.3889,0.211509148738,3
-11,8.47983333333,0.400441460557,3
-10,9.71213333333,0.297509669311,3
-9,11.3928,0.0807843425424,3
-8,13.2664666667,0.439184611904,3
-7,15.9678666667,0.783572589703,3
-6,19.2864,1.54499814563,3
-5,23.9964333333,2.97845882519,3
-4,29.2163,2.82090820659,3
-3,34.2362666667,1.27178461358,3
-2,38.1611666667,2.74308303253,3
-1,39.6911,2.63502674939,3
0,39.8016333333,2.66911444178,3
1,39.7249333333,2.38698213092,3
2,39.3388,1.42924028421,3
3,38.6701666667,3.41060406429,3
4,38.5034333333,4.63901232412,3
5,35.9705666667,6.04388732054,3
6,31.1459,6.67164420814,3
7,25.1566666667,6.66334989051,3
8,20.2040666667,5.29907077735,3
9,16.6753333333,4.65838810033,3
10,13.7570666667,3.06843931068,3
11,11.6706666667,2.22305105954,3
12,9.79073333333,1.75669280847,3
13,8.7248,1.33360687986,3
14,7.58563333333,0.799194252565,3
15,6.50506666667,0.545233439302,3
16,5.75243333333,0.347430199225,3
17,5.1393,0.226652090218,3
18,4.59203333333,0.252071147364,3
19,4.403,0.342268198932,3
20,4.13853333333,0.234255039078,3
21,3.81946666667,0.356790923838,3
22,3.70083333333,0.383891772943,3
23,3.39333333333,0.27495283838,3
24,3.0881,0.325791083365,3
25,2.90403333333,0.442576031133,3
26,2.7958,0.643384029954,3
27,2.4206,0.521708491401,3
28,2.0867,0.397645935475,3
29,1.86203333333,0.462721907125,3
30,1.63506666667,0.426032866494,3
31,1.50426666667,0.269099708906,3
32,1.4226,0.217873564252,3
33,1.39466666667,0.125675547874,3
34,1.52346666667,0.191478989274,3
35,1.845,0.442269239265,3
36,1.90203333333,0.224256200212,3
