Distance_(pixels),Gray_Value,Gray_Value_std,n_mesures_point
-33,1.09456666667,0.202576265474,3
-32,1.12583333333,0.109889687111,3
-31,1.19636666667,0.222508883718,3
-30,1.41263333333,0.28189385118,3
-29,1.5254,0.354991422432,3
-28,1.55443333333,0.212133220721,3
-27,1.65703333333,0.120800013797,3
-26,1.76243333333,0.137984576433,3
-25,1.91043333333,0.119526496365,3
-24,2.13006666667,0.170040769621,3
-23,2.31906666667,0.0701415948873,3
-22,2.39926666667,0.218450734339,3
-21,2.56626666667,0.357634524806,3
-20,2.89666666667,0.521339451158,3
-19,3.22106666667,0.790076289565,3
-18,3.45026666667,0.735988480435,3
-17,3.78633333333,0.757875908928,3
-16,3.99693333333,0.758855258487,3
-15,4.19513333333,0.571577731663,3
-14,4.59053333333,0.513430524349,3
-13,5.08676666667,0.227790195867,3
-12,5.55013333333,0.343427493561,3
-11,6.31206666667,0.419064163743,3
-10,7.14223333333,0.479011944875,3
-9,8.44563333333,0.276961483483,3
-8,9.62896666667,1.02862659082,3
-7,11.5751666667,1.15750086537,3
-6,14.2144666667,1.66486157182,3
-5,18.6771666667,3.12722483415,3
-4,23.2543333333,4.23024278539,3
-3,25.6759333333,5.39456326345,3
-2,27.4999,4.88473852627,3
-1,27.6264666667,4.44979141796,3
0,27.7429666667,3.73444882189,3
1,28.2764666667,5.06093628722,3
2,26.3992,2.9460579441,3
3,26.1254666667,2.86337538114,3
4,24.6066,4.05076946394,3
5,22.1683666667,4.00608478359,3
6,18.4928333333,2.84687965031,3
7,15.3860666667,2.25666128237,3
8,12.9248333333,1.67417168873,3
9,10.6941,1.30169676576,3
10,9.1675,0.770541971602,3
11,8.045,0.803933697515,3
12,6.92036666667,0.518170399901,3
13,5.94213333333,0.433036445733,3
14,5.6071,0.499874014128,3
15,5.1476,0.52391460182,3
16,4.4052,0.557807556421,3
17,3.6127,0.466240056194,3
18,3.31203333333,0.465738191835,3
19,3.07016666667,0.405924282759,3
20,3.0706,0.229941231622,3
21,2.94433333333,0.12457184005,3
22,2.99883333333,0.288906668897,3
23,3.15656666667,0.245318045266,3
24,2.85576666667,0.248673628142,3
25,2.44653333333,0.0258784337496,3
26,2.0771,0.255826366898,3
27,1.9181,0.445455261502,3
28,1.9149,0.504525826891,3
29,1.89253333333,0.728423896734,3
30,1.77383333333,0.767677961995,3
31,1.60406666667,0.60999847814,3
